,averageRating,datePublished,genre,name,ratingCount,releasedCountry
1306,5.5,2008.0,Drama,The Day the Earth Stood Still,152488.0,USA
1307,5.5,2008.0, Sci-Fi,The Day the Earth Stood Still,152488.0,USA
1308,5.5,2008.0, Thriller,The Day the Earth Stood Still,152488.0,USA
1309,5.6,1995.0,Action,Johnny Mnemonic,60961.0,USA
1310,5.6,1995.0, Crime,Johnny Mnemonic,60961.0,USA
1311,5.6,1995.0, Sci-Fi,Johnny Mnemonic,60961.0,USA
1312,5.6,1995.0, Thriller,Johnny Mnemonic,60961.0,USA
1313,7.7,1984.0,Comedy,Sjecas li se Dolly Bell?,4976.0,USA
1314,7.7,1984.0, Drama,Sjecas li se Dolly Bell?,4976.0,USA
1315,7.7,1984.0, Romance,Sjecas li se Dolly Bell?,4976.0,USA
1316,4.2,2018.0,T,Ride,343.0,USA
1317,4.2,2018.0, h,Ride,343.0,USA
1318,4.2,2018.0, r,Ride,343.0,USA
1319,4.2,2018.0, i,Ride,343.0,USA
1320,4.2,2018.0, l,Ride,343.0,USA
1321,4.2,2018.0, l,Ride,343.0,USA
1322,4.2,2018.0, e,Ride,343.0,USA
1323,4.2,2018.0, r,Ride,343.0,USA
1324,6.2,2007.0,Action,Rush Hour 3,137069.0,USA
1325,6.2,2007.0, Comedy,Rush Hour 3,137069.0,USA
1326,6.2,2007.0, Crime,Rush Hour 3,137069.0,USA
1327,6.2,2007.0, Thriller,Rush Hour 3,137069.0,USA
1328,6.1,1996.0,Comedy,The Cable Guy,137393.0,USA
1329,6.1,1996.0, Drama,The Cable Guy,137393.0,USA
1330,6.1,1996.0, Thriller,The Cable Guy,137393.0,USA
1331,8.0,1963.0,Comedy,Charade,57714.0,USA
1332,8.0,1963.0, Mystery,Charade,57714.0,USA
1333,8.0,1963.0, Romance,Charade,57714.0,USA
1334,8.0,1963.0, Thriller,Charade,57714.0,USA
1335,6.5,1976.0,Action,Charlie's Angels,8370.0,1976–1981
1336,6.5,1976.0, Adventure,Charlie's Angels,8370.0,1976–1981
1337,6.5,1976.0, Crime,Charlie's Angels,8370.0,1976–1981
1338,6.5,1976.0, Drama,Charlie's Angels,8370.0,1976–1981
1339,6.5,1976.0, Mystery,Charlie's Angels,8370.0,1976–1981
1340,6.1,1991.0,C,Don't Tell Mom the Babysitter's Dead,24268.0,USA
1341,6.1,1991.0, o,Don't Tell Mom the Babysitter's Dead,24268.0,USA
1342,6.1,1991.0, m,Don't Tell Mom the Babysitter's Dead,24268.0,USA
1343,6.1,1991.0, e,Don't Tell Mom the Babysitter's Dead,24268.0,USA
1344,6.1,1991.0, d,Don't Tell Mom the Babysitter's Dead,24268.0,USA
1345,6.1,1991.0, y,Don't Tell Mom the Babysitter's Dead,24268.0,USA
1346,6.0,1972.0,Horror,The Last House on the Left,28838.0,USA
1347,6.0,1972.0, Thriller,The Last House on the Left,28838.0,USA
1348,8.9,1980.0,Adventure,Ko to tamo peva,11939.0,Yugoslavia
1349,8.9,1980.0, Comedy,Ko to tamo peva,11939.0,Yugoslavia
1350,8.9,1980.0, Drama,Ko to tamo peva,11939.0,Yugoslavia
1351,8.9,1980.0, War,Ko to tamo peva,11939.0,Yugoslavia
1352,5.4,2011.0,Action,Season of the Witch,83791.0,USA
1353,5.4,2011.0, Adventure,Season of the Witch,83791.0,USA
1354,5.4,2011.0, Fantasy,Season of the Witch,83791.0,USA
1355,5.9,1989.0,Comedy,Dream a Little Dream,5542.0,USA
1356,5.9,1989.0, Drama,Dream a Little Dream,5542.0,USA
1357,5.9,1989.0, Romance,Dream a Little Dream,5542.0,USA
1358,5.5,1996.0,Comedy,The Preacher's Wife,9889.0,USA
1359,5.5,1996.0, Drama,The Preacher's Wife,9889.0,USA
1360,5.5,1996.0, Fantasy,The Preacher's Wife,9889.0,USA
1361,5.5,1996.0, Romance,The Preacher's Wife,9889.0,USA
1362,4.2,2018.0,Action,Reprisal,2456.0,USA
1363,4.2,2018.0, Crime,Reprisal,2456.0,USA
1364,4.2,2018.0, Thriller,Reprisal,2456.0,USA
1365,7.7,2004.0,Action,Man on Fire,298976.0,USA
1366,7.7,2004.0, Crime,Man on Fire,298976.0,USA
1367,7.7,2004.0, Drama,Man on Fire,298976.0,USA
1368,7.7,2004.0, Thriller,Man on Fire,298976.0,USA
1369,7.3,2001.0,Drama,Chocolat,164925.0,USA
1370,7.3,2001.0, Romance,Chocolat,164925.0,USA
1371,4.8,2015.0,Drama,Dark,1774.0,USA
1372,4.8,2015.0, Thriller,Dark,1774.0,USA
1373,2.8,1992.0,Crime,Dance Macabre,265.0,USA
1374,2.8,1992.0, Horror,Dance Macabre,265.0,USA
1375,2.8,1992.0, Thriller,Dance Macabre,265.0,USA
1376,6.1,2018.0,Action,Mile 22,17421.0,USA
1377,6.1,2018.0, Adventure,Mile 22,17421.0,USA
1378,6.1,2018.0, Crime,Mile 22,17421.0,USA
1379,6.1,2018.0, Thriller,Mile 22,17421.0,USA
1380,6.7,2015.0,C,Kiddie Flamingos,27.0,USA
1381,6.7,2015.0, o,Kiddie Flamingos,27.0,USA
1382,6.7,2015.0, m,Kiddie Flamingos,27.0,USA
1383,6.7,2015.0, e,Kiddie Flamingos,27.0,USA
1384,6.7,2015.0, d,Kiddie Flamingos,27.0,USA
1385,6.7,2015.0, y,Kiddie Flamingos,27.0,USA
1386,8.4,1986.0,Action,Aliens,580243.0,USA
1387,8.4,1986.0, Adventure,Aliens,580243.0,USA
1388,8.4,1986.0, Sci-Fi,Aliens,580243.0,USA
1389,8.4,1986.0, Thriller,Aliens,580243.0,USA
1390,5.2,2017.0,Action,Gong fu yu jia,6799.0,China
1391,5.2,2017.0, Adventure,Gong fu yu jia,6799.0,China
1392,5.2,2017.0, Comedy,Gong fu yu jia,6799.0,China
1393,5.2,2017.0, Fantasy,Gong fu yu jia,6799.0,China
1394,5.2,2017.0, Mystery,Gong fu yu jia,6799.0,China
1395,7.1,1990.0,Action,Die Hard 2,303511.0,USA
1396,7.1,1990.0, Thriller,Die Hard 2,303511.0,USA
1397,6.1,2018.0,Action,Hotel Artemis,16624.0,USA
1398,6.1,2018.0, Crime,Hotel Artemis,16624.0,USA
1399,6.1,2018.0, Drama,Hotel Artemis,16624.0,USA
1400,6.1,2018.0, Sci-Fi,Hotel Artemis,16624.0,USA
1401,6.1,2018.0, Thriller,Hotel Artemis,16624.0,USA
1402,7.4,1989.0,Crime,Drugstore Cowboy,28698.0,USA
1403,7.4,1989.0, Drama,Drugstore Cowboy,28698.0,USA
1404,7.6,2004.0,Comedy,Zivot je cudo,11160.0,France
1405,7.6,2004.0, Romance,Zivot je cudo,11160.0,France
1406,7.6,2004.0, Music,Zivot je cudo,11160.0,France
1407,7.6,2004.0, Drama,Zivot je cudo,11160.0,France
1408,7.6,2004.0, War,Zivot je cudo,11160.0,France
1409,9.0,1982.0,Comedy,Maratonci trce pocasni krug,12497.0,Yugoslavia
1410,9.0,1982.0, Drama,Maratonci trce pocasni krug,12497.0,Yugoslavia
1411,6.6,1999.0,Action,The 13th Warrior,108897.0,USA
1412,6.6,1999.0, Adventure,The 13th Warrior,108897.0,USA
1413,6.6,1999.0, History,The 13th Warrior,108897.0,USA
1414,6.4,1977.0,Crime,CHiPs,6283.0,1977–1983
1415,6.4,1977.0, Drama,CHiPs,6283.0,1977–1983
1416,6.4,1977.0, Mystery,CHiPs,6283.0,1977–1983
1417,6.8,1992.0,Crime,South Central,4226.0,USA
1418,6.8,1992.0, Drama,South Central,4226.0,USA
1419,6.7,2013.0,Action,2 Guns,177092.0,USA
1420,6.7,2013.0, Comedy,2 Guns,177092.0,USA
1421,6.7,2013.0, Crime,2 Guns,177092.0,USA
1422,6.7,2013.0, Thriller,2 Guns,177092.0,USA
1423,6.7,2014.0,Action,The Hunger Games: Mockingjay - Part 1,364855.0,USA
1424,6.7,2014.0, Adventure,The Hunger Games: Mockingjay - Part 1,364855.0,USA
1425,6.7,2014.0, Sci-Fi,The Hunger Games: Mockingjay - Part 1,364855.0,USA
1426,6.7,2014.0, Thriller,The Hunger Games: Mockingjay - Part 1,364855.0,USA
1427,7.5,1991.0,Comedy,Trust,8181.0,UK
1428,7.5,1991.0, Drama,Trust,8181.0,UK
1429,7.6,2001.0,Horror,The Others,305772.0,USA
1430,7.6,2001.0, Mystery,The Others,305772.0,USA
1431,7.6,2001.0, Thriller,The Others,305772.0,USA
1432,7.2,2012.0,Adventure,The Hunger Games,777455.0,USA
1433,7.2,2012.0, Sci-Fi,The Hunger Games,777455.0,USA
1434,7.2,2012.0, Thriller,The Hunger Games,777455.0,USA
1435,6.1,2012.0,Action,Snow White and the Huntsman,253333.0,USA
1436,6.1,2012.0, Adventure,Snow White and the Huntsman,253333.0,USA
1437,6.1,2012.0, Drama,Snow White and the Huntsman,253333.0,USA
1438,6.1,2012.0, Fantasy,Snow White and the Huntsman,253333.0,USA
1439,6.1,1990.0,Drama,Stella,2119.0,USA
1440,6.1,1990.0, Romance,Stella,2119.0,USA
1441,8.2,1951.0,Drama,Ace in the Hole,23349.0,USA
1442,8.2,1951.0, Film-Noir,Ace in the Hole,23349.0,USA
1443,7.4,1987.0,Comedy,Raising Arizona,113093.0,USA
1444,7.4,1987.0, Crime,Raising Arizona,113093.0,USA
1445,6.0,2018.0,Horror,The Cleaning Lady,115.0,USA
1446,6.0,2018.0, Thriller,The Cleaning Lady,115.0,USA
1447,7.4,2000.0,Drama,The Cider House Rules,86405.0,USA
1448,7.4,2000.0, Romance,The Cider House Rules,86405.0,USA
1449,5.0,2016.0,Adventure,Army of One,5380.0,Singapore
1450,5.0,2016.0, Biography,Army of One,5380.0,Singapore
1451,5.0,2016.0, Comedy,Army of One,5380.0,Singapore
1452,6.3,1996.0,C,The First Wives Club,37120.0,USA
1453,6.3,1996.0, o,The First Wives Club,37120.0,USA
1454,6.3,1996.0, m,The First Wives Club,37120.0,USA
1455,6.3,1996.0, e,The First Wives Club,37120.0,USA
1456,6.3,1996.0, d,The First Wives Club,37120.0,USA
1457,6.3,1996.0, y,The First Wives Club,37120.0,USA
1458,6.3,1995.0,Action,Nick of Time,35905.0,USA
1459,6.3,1995.0, Crime,Nick of Time,35905.0,USA
1460,6.3,1995.0, Drama,Nick of Time,35905.0,USA
1461,6.3,1995.0, Thriller,Nick of Time,35905.0,USA
1462,7.0,1997.0,Comedy,Gridlock'd,13348.0,USA
1463,7.0,1997.0, Crime,Gridlock'd,13348.0,USA
1464,7.0,1997.0, Drama,Gridlock'd,13348.0,USA
1465,7.3,2001.0,Biography,Before Night Falls,22399.0,USA
1466,7.3,2001.0, Drama,Before Night Falls,22399.0,USA
1467,7.3,2001.0, Romance,Before Night Falls,22399.0,USA
1468,7.5,2012.0,D,My Own Private River,247.0,USA
1469,7.5,2012.0, o,My Own Private River,247.0,USA
1470,7.5,2012.0, c,My Own Private River,247.0,USA
1471,7.5,2012.0, u,My Own Private River,247.0,USA
1472,7.5,2012.0, m,My Own Private River,247.0,USA
1473,7.5,2012.0, e,My Own Private River,247.0,USA
1474,7.5,2012.0, n,My Own Private River,247.0,USA
1475,7.5,2012.0, t,My Own Private River,247.0,USA
1476,7.5,2012.0, a,My Own Private River,247.0,USA
1477,7.5,2012.0, r,My Own Private River,247.0,USA
1478,7.5,2012.0, y,My Own Private River,247.0,USA
1479,6.2,2007.0,Action,Next,137066.0,USA
1480,6.2,2007.0, Sci-Fi,Next,137066.0,USA
1481,6.2,2007.0, Thriller,Next,137066.0,USA
1482,5.9,2018.0,Comedy,Stella's Last Weekend,123.0,USA
1483,5.9,2018.0, Romance,Stella's Last Weekend,123.0,USA
1484,8.0,2003.0,Documentary,Tupac: Resurrection,8477.0,USA
1485,8.0,2003.0, Biography,Tupac: Resurrection,8477.0,USA
1486,8.0,2003.0, Music,Tupac: Resurrection,8477.0,USA
1487,2.3,2015.0,C,American Beach House,754.0,Netherlands
1488,2.3,2015.0, o,American Beach House,754.0,Netherlands
1489,2.3,2015.0, m,American Beach House,754.0,Netherlands
1490,2.3,2015.0, e,American Beach House,754.0,Netherlands
1491,2.3,2015.0, d,American Beach House,754.0,Netherlands
1492,2.3,2015.0, y,American Beach House,754.0,Netherlands
1493,3.2,2013.0,Horror,Huff,311.0,USA
1494,3.2,2013.0, Thriller,Huff,311.0,USA
1495,5.3,2018.0,Drama,Our House,1764.0,USA
1496,5.3,2018.0, Horror,Our House,1764.0,USA
1497,5.3,2018.0, Thriller,Our House,1764.0,USA
1498,4.0,2018.0,Horror,The Toybox,693.0,USA
1499,4.0,2018.0, Thriller,The Toybox,693.0,USA
1500,6.1,2007.0,Short,Return to Supermans,14.0,2007–2008
1501,6.1,2007.0, Action,Return to Supermans,14.0,2007–2008
1502,6.1,2007.0, Comedy,Return to Supermans,14.0,2007–2008
1503,7.2,2010.0,Drama,The Ghost Writer,145697.0,USA
1504,7.2,2010.0, Mystery,The Ghost Writer,145697.0,USA
1505,7.2,2010.0, Thriller,The Ghost Writer,145697.0,USA
1506,7.3,1997.0,Adventure,Men in Black,459900.0,USA
1507,7.3,1997.0, Comedy,Men in Black,459900.0,USA
1508,7.3,1997.0, Mystery,Men in Black,459900.0,USA
1509,7.3,1997.0, Sci-Fi,Men in Black,459900.0,USA
1510,7.0,1991.0,Action,The Last Boy Scout,84194.0,USA
1511,7.0,1991.0, Comedy,The Last Boy Scout,84194.0,USA
1512,7.0,1991.0, Crime,The Last Boy Scout,84194.0,USA
1513,7.0,1991.0, Thriller,The Last Boy Scout,84194.0,USA
1514,6.6,1996.0,Action,Bullet,7140.0,Italy
1515,6.6,1996.0, Crime,Bullet,7140.0,Italy
1516,6.6,1996.0, Drama,Bullet,7140.0,Italy
1517,6.8,1971.0,Mystery,La coda dello scorpione,2010.0,Italy
1518,6.8,1971.0, Thriller,La coda dello scorpione,2010.0,Italy
1519,5.6,1989.0,Fantasy,Etoile,381.0,Italy
1520,5.6,1989.0, Romance,Etoile,381.0,Italy
1521,5.6,1989.0, Thriller,Etoile,381.0,Italy
1522,6.9,2017.0,Drama,Koi to uso,117.0,Japan
1523,6.9,2017.0, Romance,Koi to uso,117.0,Japan
1524,6.9,2014.0,Crime,Joe,41778.0,USA
1525,6.9,2014.0, Drama,Joe,41778.0,USA
1526,6.8,2002.0,Documentary,Biggie and Tupac,4125.0,UK
1527,6.8,2002.0, Biography,Biggie and Tupac,4125.0,UK
1528,6.8,2002.0, Crime,Biggie and Tupac,4125.0,UK
1529,6.8,2002.0, Music,Biggie and Tupac,4125.0,UK
1530,7.8,1993.0,Crime,A Bronx Tale,112749.0,USA
1531,7.8,1993.0, Drama,A Bronx Tale,112749.0,USA
1532,6.3,1985.0,Comedy,The Heavenly Kid,3632.0,USA
1533,6.3,1985.0, Fantasy,The Heavenly Kid,3632.0,USA
1534,6.3,1985.0, Romance,The Heavenly Kid,3632.0,USA
1535,7.0,1975.0,Action,Starsky and Hutch,6056.0,1975–1979
1536,7.0,1975.0, Crime,Starsky and Hutch,6056.0,1975–1979
1537,7.0,1975.0, Drama,Starsky and Hutch,6056.0,1975–1979
1538,7.0,1975.0, Mystery,Starsky and Hutch,6056.0,1975–1979
1539,6.8,1983.0,Action,Qi mou miao ji: Wu fu xing,3751.0,Hong Kong
1540,6.8,1983.0, Comedy,Qi mou miao ji: Wu fu xing,3751.0,Hong Kong
1541,6.8,1983.0, Crime,Qi mou miao ji: Wu fu xing,3751.0,Hong Kong
1542,5.8,1986.0,Comedy,Touch and Go,725.0,USA
1543,5.8,1986.0, Drama,Touch and Go,725.0,USA
1544,5.8,1986.0, Romance,Touch and Go,725.0,USA
1545,5.8,1986.0, Sport,Touch and Go,725.0,USA
1546,7.5,2011.0,Mystery,Source Code,438937.0,USA
1547,7.5,2011.0, Romance,Source Code,438937.0,USA
1548,7.5,2011.0, Sci-Fi,Source Code,438937.0,USA
1549,7.5,2011.0, Thriller,Source Code,438937.0,USA
1550,7.1,1957.0,Comedy,Funny Face,22769.0,USA
1551,7.1,1957.0, Musical,Funny Face,22769.0,USA
1552,7.1,1957.0, Romance,Funny Face,22769.0,USA
1553,7.9,2004.0,Drama,The Notebook,456916.0,USA
1554,7.9,2004.0, Romance,The Notebook,456916.0,USA
1555,4.3,2018.0,H,Blood Clots,37.0,USA
1556,4.3,2018.0, o,Blood Clots,37.0,USA
1557,4.3,2018.0, r,Blood Clots,37.0,USA
1558,4.3,2018.0, r,Blood Clots,37.0,USA
1559,4.3,2018.0, o,Blood Clots,37.0,USA
1560,4.3,2018.0, r,Blood Clots,37.0,USA
1561,7.4,2002.0,Drama,A Walk to Remember,183507.0,USA
1562,7.4,2002.0, Romance,A Walk to Remember,183507.0,USA
1563,8.0,1944.0,Comedy,Arsenic and Old Lace,60155.0,USA
1564,8.0,1944.0, Crime,Arsenic and Old Lace,60155.0,USA
1565,8.0,1944.0, Thriller,Arsenic and Old Lace,60155.0,USA
1566,5.7,1980.0,Adventure,The Blue Lagoon,56835.0,USA
1567,5.7,1980.0, Drama,The Blue Lagoon,56835.0,USA
1568,5.7,1980.0, Romance,The Blue Lagoon,56835.0,USA
1569,7.6,2001.0,Drama,Enemy at the Gates,217492.0,USA
1570,7.6,2001.0, History,Enemy at the Gates,217492.0,USA
1571,7.6,2001.0, War,Enemy at the Gates,217492.0,USA
1572,5.6,1991.0,Fantasy,The Boneyard,860.0,USA
1573,5.6,1991.0, Horror,The Boneyard,860.0,USA
1574,6.1,2015.0,D,Do You Believe?,6197.0,USA
1575,6.1,2015.0, r,Do You Believe?,6197.0,USA
1576,6.1,2015.0, a,Do You Believe?,6197.0,USA
1577,6.1,2015.0, m,Do You Believe?,6197.0,USA
1578,6.1,2015.0, a,Do You Believe?,6197.0,USA
1579,7.0,2002.0,D,Große Mädchen weinen nicht,1491.0,Germany
1580,7.0,2002.0, r,Große Mädchen weinen nicht,1491.0,Germany
1581,7.0,2002.0, a,Große Mädchen weinen nicht,1491.0,Germany
1582,7.0,2002.0, m,Große Mädchen weinen nicht,1491.0,Germany
1583,7.0,2002.0, a,Große Mädchen weinen nicht,1491.0,Germany
1584,7.8,2000.0,Adventure,"O Brother, Where Art Thou?",255422.0,USA
1585,7.8,2000.0, Comedy,"O Brother, Where Art Thou?",255422.0,USA
1586,7.8,2000.0, Crime,"O Brother, Where Art Thou?",255422.0,USA
1587,7.8,2000.0, Music,"O Brother, Where Art Thou?",255422.0,USA
1588,7.7,1991.0,Comedy,Barton Fink,101161.0,USA
1589,7.7,1991.0, Drama,Barton Fink,101161.0,USA
1590,7.7,1991.0, Thriller,Barton Fink,101161.0,USA
1591,6.0,1988.0,Action,Above the Law,25525.0,USA
1592,6.0,1988.0, Crime,Above the Law,25525.0,USA
1593,6.0,1988.0, Drama,Above the Law,25525.0,USA
1594,6.0,1988.0, Mystery,Above the Law,25525.0,USA
1595,6.0,1988.0, Thriller,Above the Law,25525.0,USA
1596,6.4,2009.0,Action,The Taking of Pelham 123,168202.0,USA
1597,6.4,2009.0, Crime,The Taking of Pelham 123,168202.0,USA
1598,6.4,2009.0, Thriller,The Taking of Pelham 123,168202.0,USA
1599,5.3,2000.0,Crime,The Watcher,23901.0,USA
1600,5.3,2000.0, Horror,The Watcher,23901.0,USA
1601,5.3,2000.0, Mystery,The Watcher,23901.0,USA
1602,5.3,2000.0, Thriller,The Watcher,23901.0,USA
1603,6.3,2013.0,Drama,American Mary,19821.0,UK
1604,6.3,2013.0, Horror,American Mary,19821.0,UK
1605,8.3,2009.0,Adventure,Inglourious Basterds,1071894.0,USA
1606,8.3,2009.0, Drama,Inglourious Basterds,1071894.0,USA
1607,8.3,2009.0, War,Inglourious Basterds,1071894.0,USA
1608,7.3,1993.0,Biography,This Boy's Life,41218.0,USA
1609,7.3,1993.0, Drama,This Boy's Life,41218.0,USA
1610,5.5,1978.0,Drama,A Distant Thunder,251.0,USA
1611,5.5,1978.0, Sci-Fi,A Distant Thunder,251.0,USA
1612,6.8,1987.0,Comedy,Overboard,45262.0,USA
1613,6.8,1987.0, Romance,Overboard,45262.0,USA
1614,7.4,2011.0,Comedy,"Crazy, Stupid, Love.",425812.0,USA
1615,7.4,2011.0, Drama,"Crazy, Stupid, Love.",425812.0,USA
1616,7.4,2011.0, Romance,"Crazy, Stupid, Love.",425812.0,USA
1617,5.4,1990.0,C,Madhouse,2516.0,USA
1618,5.4,1990.0, o,Madhouse,2516.0,USA
1619,5.4,1990.0, m,Madhouse,2516.0,USA
1620,5.4,1990.0, e,Madhouse,2516.0,USA
1621,5.4,1990.0, d,Madhouse,2516.0,USA
1622,5.4,1990.0, y,Madhouse,2516.0,USA
1623,6.5,1985.0,Action,Long de xin,3419.0,Hong Kong
1624,6.5,1985.0, Comedy,Long de xin,3419.0,Hong Kong
1625,6.5,1985.0, Crime,Long de xin,3419.0,Hong Kong
1626,6.5,1985.0, Drama,Long de xin,3419.0,Hong Kong
1627,6.5,1985.0, Thriller,Long de xin,3419.0,Hong Kong
1628,7.7,1979.0,Adventure,The World's Greatest SuperFriends,474.0,1979– 
1629,7.7,1979.0, Animation,The World's Greatest SuperFriends,474.0,1979– 
1630,5.3,1983.0,A,Long teng hu yue,1236.0,Hong Kong
1631,5.3,1983.0, c,Long teng hu yue,1236.0,Hong Kong
1632,5.3,1983.0, t,Long teng hu yue,1236.0,Hong Kong
1633,5.3,1983.0, i,Long teng hu yue,1236.0,Hong Kong
1634,5.3,1983.0, o,Long teng hu yue,1236.0,Hong Kong
1635,5.3,1983.0, n,Long teng hu yue,1236.0,Hong Kong
1636,7.3,1994.0,C,Dumb and Dumber,320930.0,USA
1637,7.3,1994.0, o,Dumb and Dumber,320930.0,USA
1638,7.3,1994.0, m,Dumb and Dumber,320930.0,USA
1639,7.3,1994.0, e,Dumb and Dumber,320930.0,USA
1640,7.3,1994.0, d,Dumb and Dumber,320930.0,USA
1641,7.3,1994.0, y,Dumb and Dumber,320930.0,USA
1642,5.9,1987.0,Comedy,Dragnet,28671.0,USA
1643,5.9,1987.0, Crime,Dragnet,28671.0,USA
1644,7.6,1990.0,Drama,The Phantom of the Opera,1336.0,1990– 
1645,7.6,1990.0, Music,The Phantom of the Opera,1336.0,1990– 
1646,7.6,1990.0, Mystery,The Phantom of the Opera,1336.0,1990– 
1647,7.6,1990.0, Romance,The Phantom of the Opera,1336.0,1990– 
1648,7.6,1990.0, Thriller,The Phantom of the Opera,1336.0,1990– 
1649,7.4,2011.0,Action,Mission: Impossible - Ghost Protocol,414407.0,USA
1650,7.4,2011.0, Adventure,Mission: Impossible - Ghost Protocol,414407.0,USA
1651,7.4,2011.0, Thriller,Mission: Impossible - Ghost Protocol,414407.0,USA
1652,6.7,2018.0,Action,Mandy,21395.0,USA
1653,6.7,2018.0, Horror,Mandy,21395.0,USA
1654,6.7,2018.0, Thriller,Mandy,21395.0,USA
1655,5.9,2010.0,Action,Resident Evil: Afterlife,149623.0,USA
1656,5.9,2010.0, Adventure,Resident Evil: Afterlife,149623.0,USA
1657,5.9,2010.0, Horror,Resident Evil: Afterlife,149623.0,USA
1658,5.9,2010.0, Sci-Fi,Resident Evil: Afterlife,149623.0,USA
1659,7.0,1973.0,Horror,Cosa avete fatto a Solange?,3546.0,USA
1660,7.0,1973.0, Mystery,Cosa avete fatto a Solange?,3546.0,USA
1661,7.0,1973.0, Thriller,Cosa avete fatto a Solange?,3546.0,USA
1662,5.8,1986.0,Drama,Violets Are Blue...,705.0,USA
1663,5.8,1986.0, Romance,Violets Are Blue...,705.0,USA
1664,7.3,1979.0,Drama,Tess,13089.0,USA
1665,7.3,1979.0, Romance,Tess,13089.0,USA
1666,6.3,1981.0,Horror,Years of the Beast,145.0,USA
1667,6.3,1981.0, Sci-Fi,Years of the Beast,145.0,USA
1668,8.3,1989.0,Action,Indiana Jones and the Last Crusade,609373.0,USA
1669,8.3,1989.0, Adventure,Indiana Jones and the Last Crusade,609373.0,USA
1670,8.3,1989.0, Fantasy,Indiana Jones and the Last Crusade,609373.0,USA
1671,3.7,2018.0,Horror,3,118.0,USA
1672,3.7,2018.0, Mystery,3,118.0,USA
1673,3.7,2018.0, Thriller,3,118.0,USA
1674,7.5,1980.0,Animation,Super Friends,937.0,1980–1983
1675,7.5,1980.0, Adventure,Super Friends,937.0,1980–1983
1676,7.5,1980.0, Sci-Fi,Super Friends,937.0,1980–1983
1677,7.9,1985.0,D,Otac na sluzbenom putu,7688.0,USA
1678,7.9,1985.0, r,Otac na sluzbenom putu,7688.0,USA
1679,7.9,1985.0, a,Otac na sluzbenom putu,7688.0,USA
1680,7.9,1985.0, m,Otac na sluzbenom putu,7688.0,USA
1681,7.9,1985.0, a,Otac na sluzbenom putu,7688.0,USA
1682,4.1,2018.0,Comedy,Ahockalypse,102.0,USA
1683,4.1,2018.0, Horror,Ahockalypse,102.0,USA
1684,6.8,1994.0,Animation,Iron Man,2351.0,1994–1996
1685,6.8,1994.0, Action,Iron Man,2351.0,1994–1996
1686,6.8,1994.0, Adventure,Iron Man,2351.0,1994–1996
1687,6.8,1994.0, Sci-Fi,Iron Man,2351.0,1994–1996
1688,7.7,2018.0,Biography,BlacKkKlansman,45299.0,USA
1689,7.7,2018.0, Comedy,BlacKkKlansman,45299.0,USA
1690,7.7,2018.0, Crime,BlacKkKlansman,45299.0,USA
1691,7.7,2018.0, Drama,BlacKkKlansman,45299.0,USA
1692,6.7,1994.0,Adventure,Wyatt Earp,40364.0,USA
1693,6.7,1994.0, Biography,Wyatt Earp,40364.0,USA
1694,6.7,1994.0, Crime,Wyatt Earp,40364.0,USA
1695,6.7,1994.0, Drama,Wyatt Earp,40364.0,USA
1696,6.7,1994.0, Western,Wyatt Earp,40364.0,USA
1697,2.0,1985.0,Action,Final Justice,2892.0,USA
1698,2.0,1985.0, Crime,Final Justice,2892.0,USA
1699,2.0,1985.0, Drama,Final Justice,2892.0,USA
1700,5.8,1996.0,H,Bad Moon,4728.0,USA
1701,5.8,1996.0, o,Bad Moon,4728.0,USA
1702,5.8,1996.0, r,Bad Moon,4728.0,USA
1703,5.8,1996.0, r,Bad Moon,4728.0,USA
1704,5.8,1996.0, o,Bad Moon,4728.0,USA
1705,5.8,1996.0, r,Bad Moon,4728.0,USA
1706,3.5,2014.0,H,Phantom of the Opera,15.0,USA
1707,3.5,2014.0, o,Phantom of the Opera,15.0,USA
1708,3.5,2014.0, r,Phantom of the Opera,15.0,USA
1709,3.5,2014.0, r,Phantom of the Opera,15.0,USA
1710,3.5,2014.0, o,Phantom of the Opera,15.0,USA
1711,3.5,2014.0, r,Phantom of the Opera,15.0,USA
1712,5.3,2015.0,Action,12 Rounds 3: Lockdown,3101.0,USA
1713,5.3,2015.0, Crime,12 Rounds 3: Lockdown,3101.0,USA
1714,5.3,2015.0, Thriller,12 Rounds 3: Lockdown,3101.0,USA
1715,7.0,2008.0,Action,Hellboy II: The Golden Army,232816.0,USA
1716,7.0,2008.0, Adventure,Hellboy II: The Golden Army,232816.0,USA
1717,7.0,2008.0, Fantasy,Hellboy II: The Golden Army,232816.0,USA
1718,7.0,2008.0, Horror,Hellboy II: The Golden Army,232816.0,USA
1719,7.0,2008.0, Sci-Fi,Hellboy II: The Golden Army,232816.0,USA
1720,8.1,1953.0,Comedy,Roman Holiday,114556.0,USA
1721,8.1,1953.0, Romance,Roman Holiday,114556.0,USA
1722,7.6,1995.0,Action,Die Hard with a Vengeance,332039.0,USA
1723,7.6,1995.0, Adventure,Die Hard with a Vengeance,332039.0,USA
1724,7.6,1995.0, Thriller,Die Hard with a Vengeance,332039.0,USA
1725,7.3,1998.0,Comedy,Henry Fool,6425.0,USA
1726,7.3,1998.0, Drama,Henry Fool,6425.0,USA
1727,5.4,2018.0,Comedy,Puppet Master: The Littlest Reich,1500.0,USA
